id,predictions,band_gap
6141d38dee0a3fd43fb47b49,0.43228796,0.4291999999999999
6141db0aee0a3fd43fb47c2f,0.3460171,0.3528
61423c534e27a1844a5f06ee,1.1428477,1.1473
6141e6bf31cf3ef3d4a9f0ac,0.38648763,0.3918
6142131abaaf234b352905d6,1.0954739,1.0956
6141d6a99cbada84a86769ab,1.7979844,1.8076
6141cfd2baaf234b3529020e,1.1093789,1.1113
6141cfbd31cf3ef3d4a9edc8,0.39685252,0.4291
614208cb4e27a1844a5f0560,1.1380905,1.1412
6141d15bbaaf234b3529027e,1.1045842,1.1055
61428fd731cf3ef3d4a9f57c,0.39582193,0.3993
6141d04d31cf3ef3d4a9ee00,0.28992543,0.299
6142121d9cbada84a8676c6f,1.8016368,1.8098
6141f989ee0a3fd43fb47ddf,0.35144526,0.3530999999999999
6141cf36baaf234b352901b8,1.1022708,1.102
6141d4ef4e27a1844a5f01ba,1.1417394,1.1458
61427f6a4e27a1844a5f082a,1.1396759,1.1357
6141d5b53ac25c70a5c6c8ff,0.40869138,0.4197999999999999
6142654d3ac25c70a5c6cbad,0.38060644,0.3951
6141d279ee0a3fd43fb47b1d,0.35464177,0.3579
6141d9eb31cf3ef3d4a9ef9c,0.3809247,0.3981
6141d93eee0a3fd43fb47bfd,0.35242787,0.359
614366a431cf3ef3d4a9f750,0.41198388,0.418
6141df554e27a1844a5f02f2,1.1399999,1.1369
6141d42e4e27a1844a5f019c,1.1442933,1.144
61432c5f31cf3ef3d4a9f6fa,0.28091586,0.274
614248dd9cbada84a8676cff,1.8030349,1.8098
6141cf44baaf234b352901c4,1.0777749,1.0804
6141f46b31cf3ef3d4a9f176,0.35832027,0.3562999999999999
6141d9d1ee0a3fd43fb47c0b,0.39441106,0.4241999999999999
6141d3ce9cbada84a8676943,1.8042399,1.8083
6141cf254e27a1844a5f0018,1.1438473,1.1459
6141d9749cbada84a86769f9,1.7998313,1.8073
6141d604baaf234b35290336,1.1105473,1.109
614245444e27a1844a5f071c,1.126611,1.1402
6142654c31cf3ef3d4a9f4d4,0.3372205,0.3498
6141da93ee0a3fd43fb47c21,0.41423076,0.4019999999999999
614280113ac25c70a5c6cbe3,0.3876066,0.3898999999999999
61430c4a3ac25c70a5c6cc95,0.095789194,0.0938999999999999
6142203c31cf3ef3d4a9f330,0.34103823,0.3495
61452a0431cf3ef3d4a9f820,0.3521215,0.3535
6141e7c531cf3ef3d4a9f0be,0.3532559,0.352
6141d43b9cbada84a8676953,1.8023493,1.8069
61437dc1ee0a3fd43fb47f9b,0.35439125,0.3582
6141e34d3ac25c70a5c6c995,0.52181697,0.537
6141e6bf3ac25c70a5c6c9b3,0.41356874,0.4258
6141ec9f9cbada84a8676b3b,1.7984842,1.8061
6141d3d531cf3ef3d4a9eed0,0.3884435,0.3886999999999999
6141e9e6ee0a3fd43fb47d2d,0.42897415,0.4295999999999999
6141e9d59cbada84a8676b1f,1.8016914,1.8089
61420e86baaf234b352905c4,1.1051233,1.1058
6141edbb4e27a1844a5f0406,1.146567,1.1435
61421d7f31cf3ef3d4a9f316,0.39774224,0.3889
6141cf814e27a1844a5f0064,1.1469465,1.145
6141d09431cf3ef3d4a9ee18,0.40977976,0.4242
6141d543baaf234b3529031c,1.0117607,1.0143
6141cf774e27a1844a5f005e,1.1818862,1.1817
6141cf9cee0a3fd43fb47a51,0.42345855,0.4274
61425f9a3ac25c70a5c6cba1,0.28078717,0.3058999999999999
6141d9f64e27a1844a5f025c,1.1407706,1.1456
6141dd9c4e27a1844a5f02c6,1.1448749,1.1448
6141cf2031cf3ef3d4a9ed56,0.34728023,0.3552
61420329baaf234b35290586,1.0396338,1.0392
6141d6624e27a1844a5f01ec,1.1442286,1.1461
6142834931cf3ef3d4a9f54c,0.3982414,0.4065999999999999
6141e9eabaaf234b352904a0,1.1056377,1.1037
6141d66f4e27a1844a5f01ee,1.1428498,1.1429
6141de0631cf3ef3d4a9f004,0.26834932,0.268
6142112eee0a3fd43fb47e6d,0.35083178,0.3589
6141d1c8ee0a3fd43fb47af5,0.35265657,0.3573
61428eb09cbada84a8676d65,1.7962047,1.8073
614203b43ac25c70a5c6ca67,0.41108194,0.4213999999999999
61422dfa3ac25c70a5c6cb0f,0.39858094,0.4042
61443e6e31cf3ef3d4a9f7ea,0.3504751,0.3530999999999999
614262023ac25c70a5c6cba5,0.38841924,0.3919
6141e3f6baaf234b35290442,1.1057881,1.104
6141cf12b842c2e72e2f2d4a,1.8030001,1.8075
6141d6cdbaaf234b3529034c,0.6950272,0.7035
61429ec64e27a1844a5f08b0,1.1450659,1.1463
6141cf1302d926221cabc547,0.34767088,0.3531999999999999
614226ea3ac25c70a5c6caf5,0.3708179,0.363
6141e202baaf234b35290426,1.1024193,1.1079
6143f4714e27a1844a5f0a8c,1.1441315,1.1453
6141dff031cf3ef3d4a9f02e,0.35539582,0.3663
614205219cbada84a8676c19,1.7995125,1.8081
6141cf7dee0a3fd43fb47a3f,0.26879078,0.2765999999999999
614206f8baaf234b352905a2,1.1087172,1.1106
6141df74baaf234b352903fe,1.1057695,1.1074
61421c7a3ac25c70a5c6cac7,0.27545995,0.2860999999999999
6141da63baaf234b352903a8,1.0843915,1.0838
614375dcbaaf234b3529074a,1.0057114,1.0074
6143af9d4e27a1844a5f0a70,1.1425284,1.1464
6141dc91baaf234b352903cc,1.1053231,1.1012
61428a6dee0a3fd43fb47f6d,0.34963337,0.3602
614212a6baaf234b352905d4,1.0420256,1.0436
6142dfa53ac25c70a5c6cc63,0.40619963,0.4216000000000001
614235f59cbada84a8676cd3,1.8024722,1.8087
6141e249baaf234b3529042a,1.1081587,1.1042
61422c254e27a1844a5f0684,1.1459748,1.1384
6141cf2f4e27a1844a5f0022,1.1453623,1.1447
61427d7b31cf3ef3d4a9f536,0.41063032,0.4164
6141fb4bee0a3fd43fb47deb,0.26702228,0.2757
614222d04e27a1844a5f0642,1.1406322,1.1416
6142f06231cf3ef3d4a9f68a,0.4087334,0.4181999999999999
6141f8089cbada84a8676ba7,1.8007568,1.8073
6141d04c9cbada84a8676885,1.80053,1.8084
6141d78cbaaf234b35290360,1.0856245,1.0824
61420fbb4e27a1844a5f05a2,1.1369982,1.1399
61423c284e27a1844a5f06ec,1.1414561,1.1447
6141cf1fee0a3fd43fb479ef,0.42215672,0.423
6141cf23cc0e69a0cf28ab53,1.1466614,1.1466
614248d44e27a1844a5f0734,1.1432824,1.1425
614564aa3ac25c70a5c6cdbd,0.39779505,0.3846999999999999
6141dd8c31cf3ef3d4a9effa,0.41164827,0.4174
6141f64d31cf3ef3d4a9f18c,0.4314581,0.4275
6142837e31cf3ef3d4a9f54e,0.40377176,0.4075999999999999
614213ffee0a3fd43fb47e79,0.3534911,0.3601
6142514c31cf3ef3d4a9f464,0.3491843,0.3629
6141e0034e27a1844a5f0304,1.1424973,1.1465
6141d81931cf3ef3d4a9ef6a,0.3972067,0.3994
6141f3edbaaf234b35290516,1.1074345,1.1086
6141ea263ac25c70a5c6c9cd,0.4108093,0.4224
61440b0a3ac25c70a5c6cd53,0.33572686,0.3281999999999999
6141f03e3ac25c70a5c6c9f5,0.3452244,0.349
6141cf863ac25c70a5c6c867,0.39144754,0.4053
6141fe86baaf234b35290564,1.002403,1.0016
6141e9a5ee0a3fd43fb47d2b,0.4245044,0.4269
6142868b4e27a1844a5f084a,1.1466403,1.1457000000000002
6141e963baaf234b35290498,1.0907755,1.0918
6141db179cbada84a8676a21,1.8020313,1.8099
6141d7eaee0a3fd43fb47bdd,0.35277626,0.3575
6142253f31cf3ef3d4a9f358,0.39628568,0.4058
6141d2674e27a1844a5f014a,1.1480857,1.1461
6141cf769cbada84a8676829,1.8028444,1.8087
6141d3459cbada84a867692f,1.8011042,1.8093
6141cf3c4e27a1844a5f0030,1.1365099,1.1371
6141e0c7baaf234b35290410,1.0909617,1.094
6141daf59cbada84a8676a1d,1.7987639,1.8067
6142107d4e27a1844a5f05ac,1.1430393,1.1452
6142929e31cf3ef3d4a9f58c,0.38428292,0.3934999999999999
6142910b31cf3ef3d4a9f584,0.39184827,0.3962
6141d2554e27a1844a5f0146,1.1383607,1.1378
6141dbc2ee0a3fd43fb47c3f,0.42623278,0.4286
6141f43d31cf3ef3d4a9f174,0.41536167,0.425
6141d00cee0a3fd43fb47a7f,0.26955515,0.2754
6141ead94e27a1844a5f03d8,1.1469892,1.1481
61420ba0ee0a3fd43fb47e51,0.42503598,0.4283
6141cf3d31cf3ef3d4a9ed78,0.34609184,0.3571999999999999
61424ed64e27a1844a5f075a,1.1391636,1.1382
6141fc584e27a1844a5f04e0,1.1465181,1.1468
6141d809ee0a3fd43fb47bdf,0.27189398,0.2773
6141cf319cbada84a86767ef,1.7982565,1.8089
6142580bee0a3fd43fb47f3b,0.34797186,0.3592
6141dfdbee0a3fd43fb47c91,0.34728587,0.3591
6142156f4e27a1844a5f05d8,1.1432513,1.1472
6141cf3dbaaf234b352901be,1.1091858,1.1099
61422239baaf234b3529061a,1.0946605,1.0891
6141da95baaf234b352903ac,1.0951228,1.0943999999999998
6141cf5431cf3ef3d4a9ed8a,0.40812328,0.4135
6141d93131cf3ef3d4a9ef8a,0.39630586,0.4227
6141d0463ac25c70a5c6c889,0.28441077,0.299
61420f4f4e27a1844a5f05a0,1.1495415,1.1463
6142560531cf3ef3d4a9f482,0.35006043,0.3594999999999999
6141f652baaf234b35290526,1.0443903,1.0387
61420a754e27a1844a5f0572,1.1458477,1.1464
61449ea231cf3ef3d4a9f800,0.3977904,0.3636
6141dd969cbada84a8676a57,1.7993027,1.8098
6141d1f3ee0a3fd43fb47aff,0.34151036,0.3488
6141d099ee0a3fd43fb47aaf,0.42717123,0.4304
6141d05331cf3ef3d4a9ee02,0.39028522,0.3997
61422907ee0a3fd43fb47ed3,0.43492958,0.4324
6141f01e4e27a1844a5f0430,1.1462277,1.1471
6142222b4e27a1844a5f063c,1.14031,1.1399
6141d8303ac25c70a5c6c925,0.24364436,0.2544999999999999
61424aadee0a3fd43fb47f25,0.3509398,0.3587
614398c631cf3ef3d4a9f77a,0.35384992,0.3502
6141e57f4e27a1844a5f0376,1.145111,1.1458
6142279e9cbada84a8676cb1,1.8016891,1.8067
6141de69baaf234b352903ec,1.104941,1.107
614397163ac25c70a5c6cd1b,0.4105622,0.4168999999999999
6141fec7baaf234b35290568,1.1087173,1.1109
6141d41c9cbada84a867694f,1.7999486,1.8093
6142cbb59cbada84a8676d7b,1.8036162,1.8081
614215e64e27a1844a5f05de,1.1449863,1.1445
6142f7d54e27a1844a5f0992,1.1410025,1.1434
61425fa24e27a1844a5f07b4,1.1435689,1.1468
61425b6d4e27a1844a5f07a0,1.1440505,1.1385
6141cf353ac25c70a5c6c84f,0.40495145,0.3931
6141d1949cbada84a86768dd,1.803415,1.8091
6141d3214e27a1844a5f016c,1.1456465,1.1482
6144e2694e27a1844a5f0ada,1.1393634,1.1371
6142344531cf3ef3d4a9f3c2,0.39978167,0.4016999999999999
61421fd4ee0a3fd43fb47eb3,0.38891903,0.4108
6142246531cf3ef3d4a9f352,0.395175,0.4006999999999999
614267a74e27a1844a5f07cc,1.1450046,1.1448
614258284e27a1844a5f078e,1.1460781,1.144
6141d32e4e27a1844a5f016e,1.143451,1.1417
6144b1573ac25c70a5c6cd93,0.3607748,0.3545999999999999
61440fee31cf3ef3d4a9f7d0,0.4045462,0.423
6141da559cbada84a8676a0d,1.7979933,1.8074
614224684e27a1844a5f064e,1.1448393,1.1438
61421d31ee0a3fd43fb47ea3,0.35291916,0.3592
6141e33d4e27a1844a5f0348,1.1438679,1.1466
6141dac54e27a1844a5f0276,1.1452832,1.1455
614217ce31cf3ef3d4a9f2e8,0.39339784,0.3917
614270e3baaf234b352906e4,1.1199375,1.1168
6141eacc31cf3ef3d4a9f0ec,0.35143116,0.3587
6141cfef4e27a1844a5f009a,1.1431755,1.1466
614224aebaaf234b3529062a,1.1043425,1.1062
614202353ac25c70a5c6ca61,0.35813674,0.3551
6141e45bee0a3fd43fb47cdd,0.4415837,0.4345
61423fa7baaf234b35290688,1.0952481,1.0953
6142006fbaaf234b35290574,1.1067547,1.1102
6143b04131cf3ef3d4a9f78a,0.3997588,0.3969
614210c84e27a1844a5f05ae,1.1427572,1.1468
6145921a3ac25c70a5c6cdc1,0.34344065,0.3528
6141d8f9ee0a3fd43fb47bf5,0.34333748,0.3495
61422b739cbada84a8676cb9,1.8016173,1.8088
6141d230baaf234b352902a6,0.6572407,0.6499999999999999
6141cfdbee0a3fd43fb47a6d,0.35296914,0.3565
6141d023baaf234b3529022c,1.084925,1.0842
6141e0984e27a1844a5f0310,1.1398057,1.1458
614274df4e27a1844a5f0802,1.1427797,1.137
6142a2fa31cf3ef3d4a9f5bc,0.41247064,0.4273999999999999
6141deed31cf3ef3d4a9f01a,0.37264457,0.3454
614211114e27a1844a5f05b2,1.1459587,1.1438
6141d365baaf234b352902dc,1.1047918,1.1023
61420b7931cf3ef3d4a9f27e,0.40008986,0.4139
6142c3b231cf3ef3d4a9f612,0.3149441,0.3356
6142412431cf3ef3d4a9f40e,0.39465496,0.4156999999999999
61427e6131cf3ef3d4a9f53a,0.29703814,0.3024
6142b0623ac25c70a5c6cc33,0.4005088,0.4073
6142706cbaaf234b352906e2,1.1097395,1.1097
6141d88f31cf3ef3d4a9ef78,0.39564416,0.4177
6141e5159cbada84a8676add,1.8026841,1.8101
6142a399ee0a3fd43fb47f77,0.3515953,0.3591
614379f831cf3ef3d4a9f766,0.41051945,0.4164
6141d1ac9cbada84a86768e3,1.7973026,1.8062
6141f06bee0a3fd43fb47d7f,0.35089543,0.3591
6141d19b3ac25c70a5c6c8b1,0.3940858,0.4099
6142080e31cf3ef3d4a9f254,0.3464865,0.3589
6142da654e27a1844a5f0950,1.133406,1.1376
6141cf24ee0a3fd43fb479f7,0.36876354,0.3606999999999999
6142fc6f4e27a1844a5f099c,1.1465479,1.1445
6141e13231cf3ef3d4a9f04c,0.28632802,0.2999
6142c41231cf3ef3d4a9f614,0.39665383,0.422
6142cce031cf3ef3d4a9f632,0.4090319,0.3921
6141e2304e27a1844a5f0332,1.1444556,1.1469
614391c43ac25c70a5c6cd15,0.41463378,0.4306999999999999
6141cf4331cf3ef3d4a9ed7e,0.3957826,0.4229
6141cf94baaf234b352901f2,1.0912633,1.0878
6141d26c3ac25c70a5c6c8c3,0.28849426,0.2827
6142d94531cf3ef3d4a9f64e,0.2897787,0.2848
6142332b31cf3ef3d4a9f3ba,0.42698792,0.4309
61427fc731cf3ef3d4a9f542,0.4036446,0.4169999999999999
6141ea65ee0a3fd43fb47d33,0.43305308,0.4307
6142261e4e27a1844a5f065c,1.1426395,1.1392
6141d3f54e27a1844a5f0192,1.1447644,1.1434
6141d7944e27a1844a5f0212,1.1498882,1.151
6141e0ed4e27a1844a5f0316,1.1339563,1.1445
6141dfdd4e27a1844a5f0300,1.1435468,1.1425
6141e3729cbada84a8676ac1,1.8027323,1.8089
6141fb6abaaf234b3529054a,1.0853701,1.0917
6142218e9cbada84a8676c9d,1.7991678,1.8071
6143cfe031cf3ef3d4a9f7a2,0.40300763,0.4077999999999999
61421d989cbada84a8676c95,1.799381,1.8062
6141cf1651c1cbd9654b8876,0.95594126,0.9607
614201384e27a1844a5f0516,1.1467819,1.1462
6142073b31cf3ef3d4a9f248,0.3964229,0.3946
614218a59cbada84a8676c7f,1.801423,1.8094
6141cf2e69b0784ffcf8f869,0.35742626,0.3555999999999999
6141e1d7baaf234b35290422,0.6525203,0.6531
6141d2b69cbada84a8676917,1.8022233,1.8087
6141f9284e27a1844a5f04b2,1.1424992,1.142
6141fd1531cf3ef3d4a9f1da,0.2887468,0.3016999999999999
6141ddf7ee0a3fd43fb47c75,0.34965712,0.3575
6141d71831cf3ef3d4a9ef4a,0.3483707,0.3603999999999999
6143002631cf3ef3d4a9f6b2,0.4128513,0.4160999999999999
6141d16aee0a3fd43fb47ae1,0.43511063,0.4335
6141db70baaf234b352903bc,1.1148624,1.1177
6141cf11ae4fb853db2e3f14,0.3443065,0.36
6141cf5bee0a3fd43fb47a2b,0.3499877,0.3514
6141cfe5baaf234b35290216,1.1124048,1.1099
61428f9b9cbada84a8676d67,1.7989203,1.8085
6142c0344e27a1844a5f0912,1.1431049,1.1437
614247b4ee0a3fd43fb47f17,0.38352534,0.3886
6141e766ee0a3fd43fb47d07,0.42536116,0.4286
6141df06baaf234b352903f8,0.658993,0.6524
6141d5fe31cf3ef3d4a9ef24,0.34974992,0.3949
614215a49cbada84a8676c77,1.7996409,1.8077
614445824e27a1844a5f0ab8,1.147673,1.1395
61433f774e27a1844a5f0a0a,1.1456169,1.1456
6141d7789cbada84a86769c3,1.8018197,1.8092
6142596331cf3ef3d4a9f496,0.39361528,0.4165
6141dc109cbada84a8676a35,1.800531,1.8064
61423739baaf234b35290674,0.65777844,0.6528999999999999
6141e9b34e27a1844a5f03c8,1.1385025,1.1376
6141d3ce3ac25c70a5c6c8df,0.41392356,0.4120999999999999
6141dde931cf3ef3d4a9f002,0.35265145,0.3559
6141cf28cc0e69a0cf28ab55,1.1450272,1.1421
6141d9ca9cbada84a8676a01,1.8040761,1.8101
614240289cbada84a8676ce9,1.8034443,1.8084
614248d6ee0a3fd43fb47f1d,0.34938124,0.3595
6143d5573ac25c70a5c6cd41,0.38623902,0.3827
61421b813ac25c70a5c6cac3,0.35084227,0.3543
61422750baaf234b3529063c,1.0442857,1.0387
6141ee53ee0a3fd43fb47d63,0.39416546,0.4054
6141e184ee0a3fd43fb47cad,0.34919035,0.3591999999999999
61422cce3ac25c70a5c6cb09,0.40948555,0.4251
6143f5af31cf3ef3d4a9f7b2,0.354242,0.3568
6141cfa9baaf234b352901fc,1.1046181,1.1041
6141d4eabaaf234b35290312,1.0362276,1.0364
6141cfea3ac25c70a5c6c87b,0.40576008,0.4058
61429380baaf234b35290708,1.0256453,1.0323
6141fc3a4e27a1844a5f04de,1.1483308,1.1444
6141d41e3ac25c70a5c6c8e5,0.35368603,0.3741
614219b6baaf234b352905f6,1.109331,1.1085
6141e6599cbada84a8676aef,1.8020257,1.8093
6142bd594e27a1844a5f0908,1.1462065,1.1486
6142731531cf3ef3d4a9f50c,0.4053636,0.4207999999999999
6141da224e27a1844a5f0262,1.1413709,1.1481
614255a631cf3ef3d4a9f47e,0.42571834,0.4291
6141fcf29cbada84a8676bd5,1.8050401,1.8089
6141cf573ac25c70a5c6c85b,0.386651,0.3898999999999999
6141d1743ac25c70a5c6c8ad,0.27433217,0.2604999999999999
6141cf799cbada84a867682b,1.8010156,1.8087
614293f93ac25c70a5c6cc07,0.41167745,0.4061
6141cf294e27a1844a5f001c,1.1446242,1.1458
6141e39b4e27a1844a5f0350,1.1467782,1.1438
6142405a9cbada84a8676ceb,1.8029935,1.8091
614229933ac25c70a5c6cafd,0.4065472,0.4175
61421a90ee0a3fd43fb47e95,0.3444725,0.3504
6142483b31cf3ef3d4a9f42c,0.40937182,0.4152
6141f21b4e27a1844a5f044c,1.1439629,1.1465999999999998
6141fef04e27a1844a5f04fe,1.1818956,1.1796
6142920a3ac25c70a5c6cc01,0.3616014,0.3424
6141f19eee0a3fd43fb47d8b,0.35409102,0.359
6141ece2ee0a3fd43fb47d57,0.33912495,0.3359999999999999
6141d39f31cf3ef3d4a9eec6,0.38809088,0.3928999999999999
61420586baaf234b35290596,1.0911225,1.0895
6141d87031cf3ef3d4a9ef74,0.35167757,0.3525999999999999
6141df1bbaaf234b352903fa,1.0853832,1.0845
6141cf7231cf3ef3d4a9ed9e,0.4095364,0.4269999999999999
6141cf1ba05be5973bd77a73,1.1390704,1.1453
6141f8b9ee0a3fd43fb47dd7,0.34815305,0.3486
6143bd0f31cf3ef3d4a9f794,0.2893006,0.302
6141cf3451c1cbd9654b887e,1.0873636,1.0894
6141cf1e4e27a1844a5f000c,1.1479843,1.1459
6141cf79baaf234b352901e6,1.0920118,1.0911
6141ec6bee0a3fd43fb47d51,0.39082035,0.4037
61425e063ac25c70a5c6cb9b,0.38532066,0.4105
6142f15aee0a3fd43fb47f8f,0.34550247,0.3607999999999999
6141ece94e27a1844a5f03f6,1.1494957,1.1498
61422a3cbaaf234b35290646,1.1055951,1.1065
61423a1e4e27a1844a5f06dc,1.1481324,1.1477
61439c723ac25c70a5c6cd1d,0.4105263,0.4206999999999999
6141d2debaaf234b352902c6,1.1180927,1.119
6141cf6fcc0e69a0cf28ab63,1.1406605,1.1452
6142eee03ac25c70a5c6cc77,0.38980404,0.4114
6141d7edbaaf234b3529036c,0.96719754,0.9593
6141cf5d9cbada84a8676817,1.8031646,1.8102
6141d3949cbada84a867693d,1.8026304,1.8089
6141d87d3ac25c70a5c6c929,0.3810551,0.3913
6142ffd83ac25c70a5c6cc8b,0.40297934,0.3996
6141e372baaf234b3529043c,1.0015173,1.0021
6141de4e9cbada84a8676a67,1.8025875,1.8086
6142db6bbaaf234b3529072e,1.117257,1.1195
6141d3789cbada84a8676937,1.8012424,1.8084
6141f2e831cf3ef3d4a9f162,0.3541525,0.3575
6141cf3a3ac25c70a5c6c851,0.3705459,0.3603
6141cfdc4e27a1844a5f0092,1.1475168,1.1454
6141f9944e27a1844a5f04b8,1.1791145,1.1798
6141cfb89cbada84a867684d,1.8028214,1.8084
614205579cbada84a8676c1b,1.8006507,1.8081
6142ff7a4e27a1844a5f09a4,1.1463193,1.1472
6141cf20ee0a3fd43fb479f1,0.35583827,0.3578
6141cf1702d926221cabc54f,0.34610072,0.3577
6144bce431cf3ef3d4a9f808,0.39936176,0.3945999999999999
6141cf1ca05be5973bd77a75,1.1559368,1.1467
6141d51a9cbada84a8676975,1.8044004,1.8092
614377e331cf3ef3d4a9f764,0.41300252,0.4201999999999999
6142e1014e27a1844a5f0964,1.1470369,1.1459
6142955f9cbada84a8676d6b,1.8052355,1.8093
6141d510baaf234b35290316,1.1020932,1.1019
6141f0c4baaf234b352904f6,1.1089958,1.1088
61421bebbaaf234b352905fe,1.0863597,1.0837
6141d5e8ee0a3fd43fb47ba1,0.41457984,0.4155
6142119a9cbada84a8676c6d,1.7992164,1.8088
6144f9ad3ac25c70a5c6cda9,0.2888189,0.2996999999999999
6141dfb74e27a1844a5f02fc,1.142801,1.138
6141fb8e31cf3ef3d4a9f1ce,0.283372,0.3001
6143b5014e27a1844a5f0a74,1.138192,1.1394000000000002
6141e26431cf3ef3d4a9f064,0.4017084,0.3541
614206b24e27a1844a5f054a,1.1436988,1.1492
6141de1a9cbada84a8676a63,1.8002316,1.8064
6141cf1531cf3ef3d4a9ed3e,0.39261502,0.4137
6141cf5abaaf234b352901d4,1.0014306,1.002
6141cf31baaf234b352901b2,1.1058729,1.1052
6143088a3ac25c70a5c6cc91,0.41272894,0.431
614225cc4e27a1844a5f0658,1.1816343,1.18
6141e8e34e27a1844a5f03ba,1.1449871,1.1436
6141fd14baaf234b35290554,1.0877845,1.0866
61425053ee0a3fd43fb47f2f,0.35006583,0.3591
61426c6431cf3ef3d4a9f4f2,0.3533109,0.3591
61452a2b3ac25c70a5c6cdb7,0.3364675,0.3537
614288a631cf3ef3d4a9f562,0.2841467,0.2858
6142374331cf3ef3d4a9f3d6,0.406903,0.4232
6141d54b31cf3ef3d4a9ef0e,0.41277373,0.4218999999999999
6141f910baaf234b35290538,1.0893675,1.0839
61424897ee0a3fd43fb47f1b,0.38788113,0.4135999999999999
614497243ac25c70a5c6cd85,0.28873515,0.2985
6142135b31cf3ef3d4a9f2c4,0.2935962,0.3002
6141cf8bbaaf234b352901ee,1.0074204,1.0015
6142547231cf3ef3d4a9f476,0.26146045,0.2719
6141cf944e27a1844a5f006e,1.1417512,1.1425
6142987a4e27a1844a5f0896,1.1425236,1.1483
6143f62631cf3ef3d4a9f7b4,0.39182365,0.389
6142f8723ac25c70a5c6cc85,0.39393532,0.3601999999999999
614289bd4e27a1844a5f085a,1.1434621,1.1462
6141d3613ac25c70a5c6c8d7,0.39473394,0.4014
61420da69cbada84a8676c57,1.804012,1.8092
614272024e27a1844a5f07f6,1.144992,1.1462
6141f1354e27a1844a5f0440,1.1461703,1.145
6141f8914e27a1844a5f04a8,1.146382,1.1461
6142cd7f3ac25c70a5c6cc4b,0.3518751,0.3534999999999999
614331254e27a1844a5f09f4,1.1534673,1.1509
6147d3de31cf3ef3d4a9f846,0.2804232,0.2887999999999999
6143557c31cf3ef3d4a9f73c,0.39690545,0.3604999999999999
6141e24d9cbada84a8676aaf,1.8007954,1.8087
6143b8874e27a1844a5f0a76,1.1447692,1.1495
6141dc5f4e27a1844a5f02a2,1.1443123,1.1458
61423e46ee0a3fd43fb47f07,0.34922132,0.3579
6142bdfc31cf3ef3d4a9f606,0.40189624,0.4022
6141f6893ac25c70a5c6ca1f,0.29003,0.2953
614217a04e27a1844a5f05f0,1.1452038,1.1445
6141cfac3ac25c70a5c6c86f,0.41881654,0.4204
61423eba4e27a1844a5f06fc,1.4490799,1.1459
6141cf3a4e27a1844a5f002e,1.1461619,1.1391
6142094d3ac25c70a5c6ca81,0.38789615,0.3923
6141de1cee0a3fd43fb47c79,0.42897543,0.4372
6141e1edbaaf234b35290424,1.0851662,1.0878
6142a8513ac25c70a5c6cc23,0.40989196,0.4266999999999999
6141d38031cf3ef3d4a9eec0,0.35178846,0.3566999999999999
6141d6474e27a1844a5f01e8,1.146176,1.1455000000000002
61423bb04e27a1844a5f06e8,1.1465112,1.1453
614429fe31cf3ef3d4a9f7da,0.295937,0.3054
6141f50731cf3ef3d4a9f17c,0.40408754,0.3994
6141f0ff4e27a1844a5f043e,1.1428922,1.1425
614240e2baaf234b3529068c,1.1100672,1.1092
6141f8eb4e27a1844a5f04ae,1.1447345,1.1456
6141e44531cf3ef3d4a9f086,0.2698898,0.2782
6142015831cf3ef3d4a9f20c,0.37580082,0.377
6141e112ee0a3fd43fb47ca5,0.35220888,0.3591
6142425831cf3ef3d4a9f414,0.42835575,0.4272
6141dea5baaf234b352903f0,1.109777,1.1081
6141d4d74e27a1844a5f01b6,1.1432779,1.1428
61422ce3ee0a3fd43fb47edd,0.2737046,0.2752
614237029cbada84a8676cd5,1.8030317,1.8097
6141daaa31cf3ef3d4a9efb2,0.39682388,0.4006999999999999
61422ba34e27a1844a5f067e,1.1441203,1.1458
6141f084ee0a3fd43fb47d81,0.39270797,0.4122
6141fb2fee0a3fd43fb47de9,0.3827856,0.3576
6141cf6e9cbada84a8676823,1.8006504,1.8079
6141dea49cbada84a8676a6f,1.799522,1.8092
6141cf2969b0784ffcf8f867,0.34198013,0.3526
6142561a4e27a1844a5f0788,1.14286,1.1488
6141efec9cbada84a8676b63,1.8002793,1.8079
6141d477baaf234b35290304,1.1113948,1.1131
614484a24e27a1844a5f0ac8,1.1456717,1.1449
614232864e27a1844a5f06ae,1.1777903,1.1819
6142a6ee3ac25c70a5c6cc1f,0.394015,0.4278999999999999
6141e866baaf234b35290488,1.1122779,1.1118
6141dd449cbada84a8676a51,1.7994667,1.8081
6142093cbaaf234b352905ae,0.9579355,0.9542
6141d025ee0a3fd43fb47a87,0.34731755,0.3564
61434cd731cf3ef3d4a9f72a,0.35388076,0.4041999999999999
6141d1534e27a1844a5f010c,1.1445317,1.1478
6141d713ee0a3fd43fb47bc5,0.34139216,0.3519
6141cf3b9cbada84a86767fb,1.8022919,1.809
6141cf2b9cbada84a86767e7,1.8032761,1.8093
6141d42fee0a3fd43fb47b63,0.34877908,0.355
6141cffb51c1cbd9654b888c,1.1017052,1.1099
61433ff531cf3ef3d4a9f718,0.35125408,0.3557
6141ddd3baaf234b352903e0,0.9444696,0.9434
6141d8ba31cf3ef3d4a9ef7e,0.34934363,0.3566
6141efb64e27a1844a5f0428,1.1442242,1.1448
6141d254ee0a3fd43fb47b15,0.3846359,0.3584
